# source_id ra dec phot_g_mean_mag phot_rp_mean_mag phot_bp_mean_mag ebv         pmra pmra_error pmdec pmdec_error pmra_pmdec_corr         mem_fixed mem_fixed_em mem_fixed_ep mem_gauss mem_gauss_em mem_gauss_ep         mem_fixed_complete mem_fixed_complete_em mem_fixed_complete_ep         mem_gauss_complete mem_gauss_complete_em mem_gauss_complete_ep         mem_fixed_nospatial mem_fixed_nospatial_em mem_fixed_nospatial_ep         mem_gauss_nospatial mem_gauss_nospatial_em mem_gauss_nospatial_ep
1420568408907339904  260.959134636888  56.1856966836258  18.6843  18.0916  19.1249  0.030588  -0.648264902777673  0.192482  -1.67672219175573  0.209164  -0.0867686  1.85025e-16  1.39944e-16  2.44784e-16  2.2049e-16  1.66563e-16  2.89662e-16  1.81132e-16  1.38359e-16  2.37651e-16  2.1554e-16  1.64156e-16  2.8015e-16  5.20144e-14  3.9469e-14  6.8639e-14  6.23633e-14  4.73274e-14  8.1715e-14
1420568645130328576  261.091526464891  56.1993253567037  19.235  18.7565  19.532  0.032128  -1.53789867791795  0.282539  -1.13579102837114  0.30568  -0.180461  8.46242e-13  7.09498e-13  1.00751e-12  7.41716e-13  6.21337e-13  8.82976e-13  8.68869e-13  7.32594e-13  1.0263e-12  8.25179e-13  6.95971e-13  9.76337e-13  2.3677e-10  2.00138e-10  2.80599e-10  2.08857e-10  1.75775e-10  2.46999e-10
1420568649425898496  261.101035003745  56.2125459149286  20.1636  19.6308  20.6398  0.031434  -2.24784335377706  0.610505  -0.994015126832051  0.65974  -0.208641  1.0268e-06  9.57838e-07  1.10086e-06  8.00743e-07  7.45444e-07  8.60605e-07  9.77499e-07  9.13812e-07  1.04471e-06  7.7707e-07  7.25307e-07  8.32917e-07  0.000279794  0.000264258  0.000295937  0.000219506  0.000206934  0.000232829
1420568679490070784  261.05611201753  56.2104003341176  20.6562  19.9529  20.8383  0.031075  -1.23524617191945  1.70776  1.72254978929398  1.77486  0.0950543  0.00139216  0.00132351  0.00146699  0.00123184  0.00116865  0.00129812  0.0013066  0.00124493  0.00137498  0.00112363  0.00106794  0.00118159  0.274493  0.26823  0.280742  0.251834  0.245531  0.25818
1420572665219665792  261.413204924615  56.0727998649482  20.2778  19.6252  20.8764  0.033329  -2.47846200178955  0.578106  -3.25950720909803  0.568321  -0.0814992  -9.0  -9.0  -9.0  -9.0  -9.0  -9.0  1.3472e-13  1.22151e-13  1.4833e-13  9.64509e-14  8.7136e-14  1.06837e-13  -9.0  -9.0  -9.0  -9.0  -9.0  -9.0
1420573799091318528  261.20416199949  56.0292301133189  20.8009  19.954  21.6001  0.033585  2.09192777012242  1.19129  -3.87193302070124  1.47871  -0.160545  -9.0  -9.0  -9.0  -9.0  -9.0  -9.0  0.000539059  0.000513081  0.00056732  0.000776363  0.00072937  0.000824564  -9.0  -9.0  -9.0  -9.0  -9.0  -9.0
1420574417566325760  261.369500344808  56.0838516703012  19.5809  19.0179  19.9772  0.031804  -2.12314260545444  0.364852  -2.0424131846701  0.326195  -0.0728934  -9.0  -9.0  -9.0  -9.0  -9.0  -9.0  5.02503e-18  4.23858e-18  5.9525e-18  3.9506e-18  3.33057e-18  4.66815e-18  -9.0  -9.0  -9.0  -9.0  -9.0  -9.0
1420574490581035904  261.376059993855  56.1096808031724  20.0519  19.542  20.2567  0.030894  -1.31607580579104  0.6167  -1.0787695565804  0.614863  -0.00779202  -9.0  -9.0  -9.0  -9.0  -9.0  -9.0  0.000195437  0.000184968  0.00020688  0.000157957  0.000148974  0.000167364  -9.0  -9.0  -9.0  -9.0  -9.0  -9.0
1420575001681877632  261.211044996503  56.088839830512  20.838  20.3217  20.8911  0.030804  1.33034961028517  2.7452  -2.14029227843692  2.34856  -0.516542  -9.0  -9.0  -9.0  -9.0  -9.0  -9.0  0.00192399  0.00183439  0.00202463  0.0013364  0.00127035  0.00140445  -9.0  -9.0  -9.0  -9.0  -9.0  -9.0
1420575276559794560  261.33998154946  56.1078484313367  20.2828  19.6716  20.5676  0.030186  0.809477634851342  0.611481  0.206225223253838  0.502043  -0.0715924  0.0105815  0.0100401  0.0111739  0.012069  0.0112514  0.0129381  0.0100562  0.00956417  0.0106015  0.0108487  0.0101836  0.0115513  0.793145  0.787326  0.799127  0.814987  0.806096  0.823602
1420575654516909696  261.445924447004  56.0879554896072  20.3567  19.9774  20.4325  0.034335  -3.04251458623932  0.688451  -0.838596081500299  0.632641  -0.104745  1.42917e-07  1.337e-07  1.52918e-07  1.1865e-07  1.10574e-07  1.27361e-07  1.27542e-07  1.19568e-07  1.36018e-07  9.9793e-08  9.33071e-08  1.0675e-07  5.46458e-05  5.17781e-05  5.76837e-05  4.56257e-05  4.30138e-05  4.83898e-05
1420576174207628544  261.510193026491  56.1199132909868  20.5555  19.7203  20.787  0.0366  -1.06552456708016  0.829005  0.903487277830662  0.693946  -0.180622  0.00110323  0.00104812  0.00116382  0.000923385  0.000872497  0.000975382  0.00110085  0.00104798  0.00115923  0.000938153  0.000888129  0.000987988  0.286897  0.280105  0.293817  0.252845  0.2455  0.260113
1420577544302570624  261.489787127285  56.1939401862284  19.9207  19.4165  20.295  0.027606  -0.670221666160761  0.453623  0.578266670428872  0.416464  0.0131719  0.00109909  0.00103689  0.00116679  0.000846533  0.000793499  0.000900564  0.00113039  0.00106818  0.00119716  0.000926685  0.000871005  0.000983069  0.255145  0.247092  0.263545  0.20944  0.201426  0.217587
1420578815612277376  261.850103009334  56.1820309329221  20.1637  19.5553  20.4651  0.041496  0.190845592885801  0.489451  -2.95584270228625  0.560987  0.0402083  2.59841e-07  2.41074e-07  2.79271e-07  4.22523e-07  3.86761e-07  4.61684e-07  2.02648e-07  1.88515e-07  2.17328e-07  2.26145e-07  2.09066e-07  2.44569e-07  9.16399e-05  8.60575e-05  9.74724e-05  0.000149862  0.000138498  0.000162426
1420578987411830528  261.639187777592  56.1346482504864  20.1177  19.6888  20.5819  0.040193  -1.97703209730573  0.519374  -0.852996744666925  0.48805  -0.0831114  1.10672e-06  1.02838e-06  1.19067e-06  8.56346e-07  7.94509e-07  9.23875e-07  1.09278e-06  1.0183e-06  1.17183e-06  9.01799e-07  8.39027e-07  9.70149e-07  0.000404234  0.00038018  0.00042984  0.000314665  0.000295296  0.000335404
1420579090491048192  261.717605257672  56.1527077622017  18.6872  18.062  19.2681  0.040531  -0.241457615828187  0.215368  -1.27839173885196  0.168121  0.0179785  4.72274e-11  3.65651e-11  6.02648e-11  5.57867e-11  4.35733e-11  7.15111e-11  4.56293e-11  3.57258e-11  5.78347e-11  5.59999e-11  4.40937e-11  7.1176e-11  1.69712e-08  1.32287e-08  2.16663e-08  2.02167e-08  1.58078e-08  2.5774e-08
1420579502807044480  261.785016498398  56.1802722244773  20.7778  20.0177  20.9369  0.038898  1.72851319917566  1.90652  -5.82899799513385  1.10569  0.0203046  -9.0  -9.0  -9.0  -9.0  -9.0  -9.0  9.80165e-08  9.27512e-08  1.03607e-07  3.00589e-07  2.76247e-07  3.2774e-07  -9.0  -9.0  -9.0  -9.0  -9.0  -9.0
1420579678901546112  261.81256888644  56.210069695634  20.2505  19.8796  20.4665  0.034813  -1.6364097527904  0.58542  -1.24452972162456  0.5071  -0.0351293  1.39553e-05  1.30632e-05  1.4911e-05  1.04988e-05  9.80143e-06  1.12452e-05  1.36372e-05  1.27928e-05  1.45347e-05  1.0774e-05  1.00834e-05  1.15098e-05  0.0045867  0.00434609  0.00483149  0.00347251  0.00328212  0.00366929
1420580464879727488  261.955575830085  56.2273815781386  20.3001  19.7901  20.548  0.038664  -1.44565321190555  0.790879  1.11371250498446  0.691431  0.319747  4.70788e-05  4.44822e-05  4.98987e-05  3.90471e-05  3.67e-05  4.144e-05  4.60889e-05  4.36287e-05  4.87107e-05  3.78503e-05  3.56679e-05  4.00474e-05  0.0154712  0.0148487  0.0161234  0.012921  0.012334  0.013522
1420580572255089792  261.981839871046  56.2173721447655  19.3926  18.6947  20.1918  0.041505  0.196673584184177  0.279014  -0.537248940044156  0.282955  0.172237  0.0252377  0.0238313  0.0266984  0.02251  0.0209871  0.0241074  0.0252242  0.0238691  0.0266403  0.0223668  0.0209787  0.0238009  0.898802  0.894754  0.902643  0.888212  0.882094  0.893943
1420581048995290240  262.041828033489  56.2754948395969  20.0671  19.3019  20.6743  0.034635  -1.9639366872644  0.442448  0.0873172611692834  0.471086  0.137591  1.94049e-07  1.79651e-07  2.09292e-07  1.64041e-07  1.51575e-07  1.77788e-07  1.97541e-07  1.83207e-07  2.12205e-07  1.79149e-07  1.65964e-07  1.93551e-07  6.05413e-05  5.66178e-05  6.46079e-05  5.14622e-05  4.80071e-05  5.51772e-05
1420581461312147968  261.855140352427  56.2598059715296  19.8658  19.4211  20.2732  0.029444  -1.60825079058267  0.38176  -1.32992735682158  0.346293  0.030186  1.24546e-08  1.1195e-08  1.38388e-08  9.60401e-09  8.61096e-09  1.06853e-08  1.22532e-08  1.10594e-08  1.35603e-08  9.98469e-09  8.98468e-09  1.1059e-08  3.76441e-06  3.41271e-06  4.15439e-06  2.91887e-06  2.63899e-06  3.21968e-06
1420581598751107328  261.924954667226  56.2867996416965  19.6335  19.2382  20.0298  0.029318  -0.237920887405045  0.326042  -2.23880975222252  0.340159  0.0906817  9.23466e-10  8.16272e-10  1.04036e-09  1.06417e-09  9.38978e-10  1.20638e-09  8.34314e-10  7.41109e-10  9.35272e-10  7.8459e-10  6.96122e-10  8.83825e-10  2.70109e-07  2.40664e-07  3.02629e-07  3.1326e-07  2.77612e-07  3.53051e-07
1420581873629019264  262.030712403241  56.3085276807117  19.3009  18.8859  19.6967  0.03021  -2.31905421749452  0.270754  -1.09706157488198  0.276257  0.110235  -9.0  -9.0  -9.0  -9.0  -9.0  -9.0  8.97538e-20  7.37939e-20  1.08254e-19  8.6987e-20  7.1562e-20  1.05602e-19  -9.0  -9.0  -9.0  -9.0  -9.0  -9.0
1420582389025938304  261.698353962601  56.2064541767934  19.8034  19.4255  20.0946  0.0311  -1.5327701917359  0.385128  -0.990760350495784  0.309776  0.0416344  2.3855e-07  2.16142e-07  2.63016e-07  1.83882e-07  1.66195e-07  2.03094e-07  2.43956e-07  2.21897e-07  2.67856e-07  2.05124e-07  1.86132e-07  2.25779e-07  7.65846e-05  7.00359e-05  8.37683e-05  5.93996e-05  5.41749e-05  6.49912e-05
1420582526464891136  261.642133514631  56.2037012057886  19.6628  19.1539  20.0371  0.029973  -1.50902569539199  0.356528  -1.60677563938514  0.307961  -0.007943  4.74274e-11  4.12319e-11  5.43423e-11  3.80732e-11  3.3098e-11  4.36136e-11  4.54171e-11  3.97841e-11  5.18546e-11  3.7381e-11  3.2661e-11  4.2626e-11  1.50646e-08  1.32075e-08  1.71658e-08  1.21552e-08  1.06479e-08  1.38576e-08
1420582702558148864  261.670466606506  56.2343694207311  20.7912  20.4439  20.9419  0.02769  -1.24948060897773  1.96421  -1.44173534225891  1.60735  0.485114  -9.0  -9.0  -9.0  -9.0  -9.0  -9.0  0.00165202  0.00157612  0.00173569  0.00137034  0.00130439  0.00143972  -9.0  -9.0  -9.0  -9.0  -9.0  -9.0
1420582732623326080  261.708221181029  56.2421342565091  20.2215  19.7722  20.3991  0.027388  -2.87635080386494  0.508024  -1.73668064702982  0.445851  0.0749619  2.08422e-11  1.89139e-11  2.29481e-11  1.68451e-11  1.52542e-11  1.8592e-11  1.73194e-11  1.57724e-11  1.89746e-11  1.23491e-11  1.123e-11  1.35713e-11  6.23849e-09  5.71249e-09  6.80561e-09  5.06982e-09  4.62677e-09  5.55258e-09
1420583076220711680  261.751769352055  56.255472659461  20.5104  20.1776  20.7045  0.02697  -3.21295325596443  1.22741  1.13996044207444  0.696921  0.10449  2.91961e-05  2.76721e-05  3.08577e-05  3.04771e-05  2.87036e-05  3.22625e-05  2.59275e-05  2.46318e-05  2.73431e-05  2.42467e-05  2.29031e-05  2.55731e-05  0.00854601  0.00823467  0.00886993  0.00895821  0.00857213  0.00934921
1420583625976525824  261.631149079074  56.2549532336775  20.439  19.9646  20.5977  0.026846  0.131060620206682  0.790743  -0.126972119759422  0.628381  0.207471  0.0126088  0.0120137  0.0132725  0.0104285  0.00985464  0.011016  0.0127219  0.0121452  0.013366  0.0110571  0.0104842  0.0116481  0.784397  0.779049  0.789593  0.750965  0.743481  0.758227
1420583694696003712  261.649567149933  56.2669255863355  19.6695  19.1935  19.8446  0.026161  -1.37016991107672  0.320505  -0.199518465129827  0.297347  0.0218957  1.39931e-06  1.27487e-06  1.53353e-06  1.19653e-06  1.08894e-06  1.31678e-06  1.49051e-06  1.36159e-06  1.62508e-06  1.44374e-06  1.31873e-06  1.58412e-06  0.000390187  0.000358787  0.000423934  0.000335838  0.000307886  0.000365894
1420584248746754304  261.742772085862  56.3072125430346  20.3489  20.0063  20.5069  0.024156  -2.00003422243778  0.600763  0.643574258030431  0.514817  0.014392  9.72389e-06  9.15781e-06  1.03302e-05  8.42374e-06  7.90456e-06  8.97126e-06  9.6083e-06  9.06635e-06  1.01837e-05  8.53092e-06  8.02435e-06  9.06482e-06  0.0025603  0.00244616  0.00268084  0.00223046  0.00212286  0.002344
1420585172163912832  262.006555593551  56.345346438639  19.0658  18.5032  19.4583  0.027674  -1.255330279376  0.222918  -0.806521974290721  0.210597  0.165096  3.33775e-10  2.81394e-10  3.94253e-10  2.87369e-10  2.42061e-10  3.40909e-10  3.58188e-10  3.03613e-10  4.20244e-10  3.44947e-10  2.92548e-10  4.07067e-10  8.91846e-08  7.5586e-08  1.04906e-07  7.722e-08  6.54029e-08  9.10738e-08
1420585382618011264  262.022441087341  56.3688120382552  19.9888  19.6646  20.3753  0.027479  -0.304092774071447  0.536701  0.604709208733052  0.486841  0.247177  0.00393655  0.00372696  0.00416209  0.00291042  0.00273668  0.00308693  0.00397694  0.0037743  0.0041959  0.00309068  0.00291434  0.00326719  0.503075  0.493198  0.512925  0.428858  0.417621  0.440099
1420585447041825664  262.009333351185  56.3667131364348  20.3468  19.5688  21.01  0.027356  -3.0384344052414  0.93095  -0.381606579733066  0.817058  0.247198  3.03925e-05  2.8852e-05  3.21079e-05  2.55529e-05  2.41503e-05  2.70495e-05  2.77988e-05  2.64364e-05  2.92985e-05  2.28067e-05  2.16087e-05  2.40657e-05  0.00771997  0.00744205  0.00801436  0.00653021  0.00626333  0.00681165
1420585481401567872  262.04274309193  56.3816325444521  20.0204  19.4462  20.6368  0.0276  0.643203066541612  0.429666  -2.03471662223805  0.433498  0.240844  5.36644e-07  4.92527e-07  5.84127e-07  8.63359e-07  7.79174e-07  9.56256e-07  4.52107e-07  4.16306e-07  4.90199e-07  5.51919e-07  5.02778e-07  6.05168e-07  0.000134857  0.000124718  0.000145415  0.000218045  0.000198117  0.000239569
1420585790639267200  261.825018798494  56.3288544300433  20.8793  20.1361  21.2923  0.024299  2.52401026996338  2.0554  -0.76223190258905  1.91265  -0.0910249  -9.0  -9.0  -9.0  -9.0  -9.0  -9.0  0.00363064  0.00346738  0.00381576  0.00371204  0.00352757  0.00390328  -9.0  -9.0  -9.0  -9.0  -9.0  -9.0
1420585962437906176  261.927424701787  56.3839489304729  20.6829  20.3292  20.7365  0.026003  -2.58209169185959  0.970824  0.861413566210775  0.830309  0.186338  4.54803e-05  4.3171e-05  4.80147e-05  4.28988e-05  4.05174e-05  4.53463e-05  4.25203e-05  4.04405e-05  4.47985e-05  3.80083e-05  3.59863e-05  4.00615e-05  0.0107679  0.0103815  0.0111646  0.0102056  0.00979597  0.0106272
1420586104172008704  261.972653669242  56.3681847719043  20.7829  20.1844  20.8678  0.026807  0.245908331143067  1.59926  -2.06067955337195  1.98985  0.189114  -9.0  -9.0  -9.0  -9.0  -9.0  -9.0  0.00241972  0.00231061  0.00254025  0.00227087  0.00216109  0.0023849  -9.0  -9.0  -9.0  -9.0  -9.0  -9.0
1420586482129639424  262.009616841877  56.410824610402  20.3923  19.7846  20.6803  0.027532  -1.67124962634997  0.606983  -0.18148591887519  0.570966  0.214317  0.000145531  0.000137691  0.000154006  0.000117751  0.000111108  0.000124948  0.000149083  0.000141315  0.000157376  0.00013117  0.000124011  0.000138837  0.0328268  0.0315487  0.034188  0.0268752  0.0257262  0.0280769
